Date/Time,Power Produced (W)
2019-08-29 15:55:00 -0700,1697
2019-08-29 16:00:00 -0700,1481
2019-08-29 16:05:00 -0700,1609
2019-08-29 16:10:00 -0700,1609
2019-08-29 16:15:00 -0700,1361
2019-08-29 16:20:00 -0700,1484
2019-08-29 16:25:00 -0700,1484
2019-08-29 16:30:00 -0700,1245
2019-08-29 16:35:00 -0700,1344
2019-08-29 16:40:00 -0700,1344
2019-08-29 16:45:00 -0700,1121
2019-08-29 16:50:00 -0700,1203
2019-08-29 16:55:00 -0700,1203
2019-08-29 17:00:00 -0700,986
2019-08-29 17:05:00 -0700,1050
2019-08-29 17:10:00 -0700,1050
2019-08-29 17:15:00 -0700,846
2019-08-29 17:20:00 -0700,893
2019-08-29 17:25:00 -0700,893
2019-08-29 17:30:00 -0700,703
2019-08-29 17:35:00 -0700,727
2019-08-29 17:40:00 -0700,727
2019-08-29 17:45:00 -0700,520
2019-08-29 17:50:00 -0700,491
2019-08-29 17:55:00 -0700,491
2019-08-29 18:00:00 -0700,257
2019-08-29 18:05:00 -0700,164
2019-08-29 18:10:00 -0700,164
2019-08-29 18:15:00 -0700,101
2019-08-29 18:20:00 -0700,80
2019-08-29 18:25:00 -0700,80
2019-08-29 18:30:00 -0700,54
2019-08-29 18:35:00 -0700,48
2019-08-29 18:40:00 -0700,48
2019-08-29 18:45:00 -0700,36
2019-08-29 18:50:00 -0700,35
2019-08-29 18:55:00 -0700,35
2019-08-29 19:00:00 -0700,26
2019-08-29 19:05:00 -0700,25
2019-08-29 19:10:00 -0700,25
2019-08-29 19:15:00 -0700,17
2019-08-29 19:20:00 -0700,14
2019-08-29 19:25:00 -0700,14
2019-08-29 19:30:00 -0700,6
2019-08-29 19:35:00 -0700,2
2019-08-29 19:40:00 -0700,2
2019-08-29 19:45:00 -0700,1
2019-08-29 19:50:00 -0700,0
2019-08-29 19:55:00 -0700,0
2019-08-29 20:00:00 -0700,0
2019-08-29 20:05:00 -0700,0
2019-08-29 20:10:00 -0700,0
2019-08-29 20:15:00 -0700,0
2019-08-29 20:20:00 -0700,0
2019-08-29 20:25:00 -0700,0
2019-08-29 20:30:00 -0700,0
2019-08-29 20:35:00 -0700,0
2019-08-29 20:40:00 -0700,0
2019-08-29 20:45:00 -0700,0
2019-08-29 20:50:00 -0700,0
2019-08-29 20:55:00 -0700,0
2019-08-29 21:00:00 -0700,0
2019-08-29 21:05:00 -0700,0
2019-08-29 21:10:00 -0700,0
2019-08-29 21:15:00 -0700,0
2019-08-29 21:20:00 -0700,0
2019-08-29 21:25:00 -0700,0
2019-08-29 21:30:00 -0700,0
2019-08-29 21:35:00 -0700,0
2019-08-29 21:40:00 -0700,0
2019-08-29 21:45:00 -0700,0
2019-08-29 21:50:00 -0700,0
2019-08-29 21:55:00 -0700,0
2019-08-29 22:00:00 -0700,0
2019-08-29 22:05:00 -0700,0
2019-08-29 22:10:00 -0700,0
2019-08-29 22:15:00 -0700,0
2019-08-29 22:20:00 -0700,0
2019-08-29 22:25:00 -0700,0
2019-08-29 22:30:00 -0700,0
2019-08-29 22:35:00 -0700,0
2019-08-29 22:40:00 -0700,0
2019-08-29 22:45:00 -0700,0
2019-08-29 22:50:00 -0700,0
2019-08-29 22:55:00 -0700,0
2019-08-29 23:00:00 -0700,0
2019-08-29 23:05:00 -0700,0
2019-08-29 23:10:00 -0700,0
2019-08-29 23:15:00 -0700,0
2019-08-29 23:20:00 -0700,0
2019-08-29 23:25:00 -0700,0
2019-08-29 23:30:00 -0700,0
2019-08-29 23:35:00 -0700,0
2019-08-29 23:40:00 -0700,0
2019-08-29 23:45:00 -0700,0
2019-08-29 23:50:00 -0700,0
2019-08-29 23:55:00 -0700,0
2019-08-30 00:00:00 -0700,0
2019-08-30 00:05:00 -0700,0
2019-08-30 00:10:00 -0700,0
2019-08-30 00:15:00 -0700,0
2019-08-30 00:20:00 -0700,0
2019-08-30 00:25:00 -0700,0
2019-08-30 00:30:00 -0700,0
2019-08-30 00:35:00 -0700,0
2019-08-30 00:40:00 -0700,0
2019-08-30 00:45:00 -0700,0
2019-08-30 00:50:00 -0700,0
2019-08-30 00:55:00 -0700,0
2019-08-30 01:00:00 -0700,0
2019-08-30 01:05:00 -0700,0
2019-08-30 01:10:00 -0700,0
2019-08-30 01:15:00 -0700,0
2019-08-30 01:20:00 -0700,0
2019-08-30 01:25:00 -0700,0
2019-08-30 01:30:00 -0700,0
2019-08-30 01:35:00 -0700,0
2019-08-30 01:40:00 -0700,0
2019-08-30 01:45:00 -0700,0
2019-08-30 01:50:00 -0700,0
2019-08-30 01:55:00 -0700,0
2019-08-30 02:00:00 -0700,0
2019-08-30 02:05:00 -0700,0
2019-08-30 02:10:00 -0700,0
2019-08-30 02:15:00 -0700,0
2019-08-30 02:20:00 -0700,0
2019-08-30 02:25:00 -0700,0
2019-08-30 02:30:00 -0700,0
2019-08-30 02:35:00 -0700,0
2019-08-30 02:40:00 -0700,0
2019-08-30 02:45:00 -0700,0
2019-08-30 02:50:00 -0700,0
2019-08-30 02:55:00 -0700,0
2019-08-30 03:00:00 -0700,0
2019-08-30 03:05:00 -0700,0
2019-08-30 03:10:00 -0700,0
2019-08-30 03:15:00 -0700,0
2019-08-30 03:20:00 -0700,0
2019-08-30 03:25:00 -0700,0
2019-08-30 03:30:00 -0700,0
2019-08-30 03:35:00 -0700,0
2019-08-30 03:40:00 -0700,0
2019-08-30 03:45:00 -0700,0
2019-08-30 03:50:00 -0700,0
2019-08-30 03:55:00 -0700,0
2019-08-30 04:00:00 -0700,0
2019-08-30 04:05:00 -0700,0
2019-08-30 04:10:00 -0700,0
2019-08-30 04:15:00 -0700,0
2019-08-30 04:20:00 -0700,0
2019-08-30 04:25:00 -0700,0
2019-08-30 04:30:00 -0700,0
2019-08-30 04:35:00 -0700,0
2019-08-30 04:40:00 -0700,0
2019-08-30 04:45:00 -0700,0
2019-08-30 04:50:00 -0700,0
2019-08-30 04:55:00 -0700,0
2019-08-30 05:00:00 -0700,0
2019-08-30 05:05:00 -0700,0
2019-08-30 05:10:00 -0700,0
2019-08-30 05:15:00 -0700,0
2019-08-30 05:20:00 -0700,0
2019-08-30 05:25:00 -0700,0
2019-08-30 05:30:00 -0700,0
2019-08-30 05:35:00 -0700,0
2019-08-30 05:40:00 -0700,0
2019-08-30 05:45:00 -0700,0
2019-08-30 05:50:00 -0700,0
2019-08-30 05:55:00 -0700,0
2019-08-30 06:00:00 -0700,0
2019-08-30 06:05:00 -0700,0
2019-08-30 06:10:00 -0700,0
2019-08-30 06:15:00 -0700,0
2019-08-30 06:20:00 -0700,0
2019-08-30 06:25:00 -0700,0
2019-08-30 06:30:00 -0700,0
2019-08-30 06:35:00 -0700,0
2019-08-30 06:40:00 -0700,0
2019-08-30 06:45:00 -0700,3
2019-08-30 06:50:00 -0700,14
2019-08-30 06:55:00 -0700,14
2019-08-30 07:00:00 -0700,14
2019-08-30 07:05:00 -0700,14
2019-08-30 07:10:00 -0700,14
2019-08-30 07:15:00 -0700,24
2019-08-30 07:20:00 -0700,55
2019-08-30 07:25:00 -0700,55
2019-08-30 07:30:00 -0700,90
2019-08-30 07:35:00 -0700,186
2019-08-30 07:40:00 -0700,186
2019-08-30 07:45:00 -0700,175
2019-08-30 07:50:00 -0700,199
2019-08-30 07:55:00 -0700,199
2019-08-30 08:00:00 -0700,215
2019-08-30 08:05:00 -0700,318
2019-08-30 08:10:00 -0700,318
2019-08-30 08:15:00 -0700,275
2019-08-30 08:20:00 -0700,261
2019-08-30 08:25:00 -0700,261
2019-08-30 08:30:00 -0700,236
2019-08-30 08:35:00 -0700,250
2019-08-30 08:40:00 -0700,250
2019-08-30 08:45:00 -0700,231
2019-08-30 08:50:00 -0700,268
2019-08-30 08:55:00 -0700,268
2019-08-30 09:00:00 -0700,240
2019-08-30 09:05:00 -0700,245
2019-08-30 09:10:00 -0700,245
2019-08-30 09:15:00 -0700,247
2019-08-30 09:20:00 -0700,340
2019-08-30 09:25:00 -0700,340
2019-08-30 09:30:00 -0700,311
2019-08-30 09:35:00 -0700,361
2019-08-30 09:40:00 -0700,361
2019-08-30 09:45:00 -0700,323
2019-08-30 09:50:00 -0700,321
2019-08-30 09:55:00 -0700,321
2019-08-30 10:00:00 -0700,281
2019-08-30 10:05:00 -0700,278
2019-08-30 10:10:00 -0700,278
2019-08-30 10:15:00 -0700,246
2019-08-30 10:20:00 -0700,243
2019-08-30 10:25:00 -0700,243
2019-08-30 10:30:00 -0700,239
2019-08-30 10:35:00 -0700,319
2019-08-30 10:40:00 -0700,319
2019-08-30 10:45:00 -0700,319
2019-08-30 10:50:00 -0700,431
2019-08-30 10:55:00 -0700,431
2019-08-30 11:00:00 -0700,436
2019-08-30 11:05:00 -0700,579
2019-08-30 11:10:00 -0700,579
2019-08-30 11:15:00 -0700,594
2019-08-30 11:20:00 -0700,795
2019-08-30 11:25:00 -0700,795
2019-08-30 11:30:00 -0700,784
2019-08-30 11:35:00 -0700,968
2019-08-30 11:40:00 -0700,968
2019-08-30 11:45:00 -0700,909
2019-08-30 11:50:00 -0700,984
2019-08-30 11:55:00 -0700,984
2019-08-30 12:00:00 -0700,937
2019-08-30 12:05:00 -0700,1076
2019-08-30 12:10:00 -0700,1076
2019-08-30 12:15:00 -0700,1059
2019-08-30 12:20:00 -0700,1242
2019-08-30 12:25:00 -0700,1242
2019-08-30 12:30:00 -0700,1150
2019-08-30 12:35:00 -0700,1172
2019-08-30 12:40:00 -0700,1172
2019-08-30 12:45:00 -0700,1082
2019-08-30 12:50:00 -0700,1103
2019-08-30 12:55:00 -0700,1103
2019-08-30 13:00:00 -0700,1058
2019-08-30 13:05:00 -0700,1202
2019-08-30 13:10:00 -0700,1202
2019-08-30 13:15:00 -0700,1139
2019-08-30 13:20:00 -0700,1252
2019-08-30 13:25:00 -0700,1252
2019-08-30 13:30:00 -0700,1180
2019-08-30 13:35:00 -0700,1308
2019-08-30 13:40:00 -0700,1308
2019-08-30 13:45:00 -0700,1241
2019-08-30 13:50:00 -0700,1397
2019-08-30 13:55:00 -0700,1397
2019-08-30 14:00:00 -0700,1336
2019-08-30 14:05:00 -0700,1662
2019-08-30 14:10:00 -0700,1662
2019-08-30 14:15:00 -0700,1605
2019-08-30 14:20:00 -0700,2016
2019-08-30 14:25:00 -0700,2016
2019-08-30 14:30:00 -0700,1875
2019-08-30 14:35:00 -0700,1988
2019-08-30 14:40:00 -0700,1988
2019-08-30 14:45:00 -0700,1849
2019-08-30 14:50:00 -0700,1929
2019-08-30 14:55:00 -0700,1929
2019-08-30 15:00:00 -0700,1798
2019-08-30 15:05:00 -0700,1943
2019-08-30 15:10:00 -0700,1943
2019-08-30 15:15:00 -0700,1801
2019-08-30 15:20:00 -0700,1881
2019-08-30 15:25:00 -0700,1881
2019-08-30 15:30:00 -0700,1739
2019-08-30 15:35:00 -0700,1784
2019-08-30 15:40:00 -0700,1784
2019-08-30 15:45:00 -0700,1640
2019-08-30 15:50:00 -0700,1682
2019-08-30 15:55:00 -0700,1682
2019-08-30 16:00:00 -0700,1492
2019-08-30 16:05:00 -0700,1586
2019-08-30 16:10:00 -0700,1586
2019-08-30 16:15:00 -0700,1397
2019-08-30 16:20:00 -0700,1458
2019-08-30 16:25:00 -0700,1458
2019-08-30 16:30:00 -0700,1291
2019-08-30 16:35:00 -0700,1319
2019-08-30 16:40:00 -0700,1319
2019-08-30 16:45:00 -0700,1160
2019-08-30 16:50:00 -0700,1179
2019-08-30 16:55:00 -0700,1179
2019-08-30 17:00:00 -0700,1039
2019-08-30 17:05:00 -0700,1030
2019-08-30 17:10:00 -0700,1030
2019-08-30 17:15:00 -0700,916
2019-08-30 17:20:00 -0700,870
2019-08-30 17:25:00 -0700,870
2019-08-30 17:30:00 -0700,772
2019-08-30 17:35:00 -0700,708
2019-08-30 17:40:00 -0700,708
2019-08-30 17:45:00 -0700,620
2019-08-30 17:50:00 -0700,421
2019-08-30 17:55:00 -0700,421
2019-08-30 18:00:00 -0700,360
2019-08-30 18:05:00 -0700,129
2019-08-30 18:10:00 -0700,129
2019-08-30 18:15:00 -0700,112
2019-08-30 18:20:00 -0700,54
2019-08-30 18:25:00 -0700,54
2019-08-30 18:30:00 -0700,47
2019-08-30 18:35:00 -0700,32
2019-08-30 18:40:00 -0700,32
2019-08-30 18:45:00 -0700,28
2019-08-30 18:50:00 -0700,24
2019-08-30 18:55:00 -0700,24
2019-08-30 19:00:00 -0700,21
2019-08-30 19:05:00 -0700,16
2019-08-30 19:10:00 -0700,16
2019-08-30 19:15:00 -0700,14
2019-08-30 19:20:00 -0700,8
2019-08-30 19:25:00 -0700,8
2019-08-30 19:30:00 -0700,7
2019-08-30 19:35:00 -0700,0
2019-08-30 19:40:00 -0700,0
2019-08-30 19:45:00 -0700,0
2019-08-30 19:50:00 -0700,0
2019-08-30 19:55:00 -0700,0
2019-08-30 20:00:00 -0700,0
2019-08-30 20:05:00 -0700,0
2019-08-30 20:10:00 -0700,0
2019-08-30 20:15:00 -0700,0
2019-08-30 20:20:00 -0700,0
2019-08-30 20:25:00 -0700,0
2019-08-30 20:30:00 -0700,0
2019-08-30 20:35:00 -0700,0
2019-08-30 20:40:00 -0700,0
2019-08-30 20:45:00 -0700,0
2019-08-30 20:50:00 -0700,0
2019-08-30 20:55:00 -0700,0
2019-08-30 21:00:00 -0700,0
2019-08-30 21:05:00 -0700,0
2019-08-30 21:10:00 -0700,0
2019-08-30 21:15:00 -0700,0
2019-08-30 21:20:00 -0700,0
2019-08-30 21:25:00 -0700,0
2019-08-30 21:30:00 -0700,0
2019-08-30 21:35:00 -0700,0
2019-08-30 21:40:00 -0700,0
2019-08-30 21:45:00 -0700,0
2019-08-30 21:50:00 -0700,0
2019-08-30 21:55:00 -0700,0
2019-08-30 22:00:00 -0700,0
2019-08-30 22:05:00 -0700,0
2019-08-30 22:10:00 -0700,0
2019-08-30 22:15:00 -0700,0
2019-08-30 22:20:00 -0700,0
2019-08-30 22:25:00 -0700,0
2019-08-30 22:30:00 -0700,0
2019-08-30 22:35:00 -0700,0
2019-08-30 22:40:00 -0700,0
2019-08-30 22:45:00 -0700,0
2019-08-30 22:50:00 -0700,0
2019-08-30 22:55:00 -0700,0
2019-08-30 23:00:00 -0700,0
2019-08-30 23:05:00 -0700,0
2019-08-30 23:10:00 -0700,0
2019-08-30 23:15:00 -0700,0
2019-08-30 23:20:00 -0700,0
2019-08-30 23:25:00 -0700,0
2019-08-30 23:30:00 -0700,0
2019-08-30 23:35:00 -0700,0
2019-08-30 23:40:00 -0700,0
2019-08-30 23:45:00 -0700,0
2019-08-30 23:50:00 -0700,0
2019-08-30 23:55:00 -0700,0
2019-08-31 00:00:00 -0700,0
2019-08-31 00:05:00 -0700,0
2019-08-31 00:10:00 -0700,0
2019-08-31 00:15:00 -0700,0
2019-08-31 00:20:00 -0700,0
2019-08-31 00:25:00 -0700,0
2019-08-31 00:30:00 -0700,0
2019-08-31 00:35:00 -0700,0
2019-08-31 00:40:00 -0700,0
2019-08-31 00:45:00 -0700,0
2019-08-31 00:50:00 -0700,0
2019-08-31 00:55:00 -0700,0
2019-08-31 01:00:00 -0700,0
2019-08-31 01:05:00 -0700,0
2019-08-31 01:10:00 -0700,0
2019-08-31 01:15:00 -0700,0
2019-08-31 01:20:00 -0700,0
2019-08-31 01:25:00 -0700,0
2019-08-31 01:30:00 -0700,0
2019-08-31 01:35:00 -0700,0
2019-08-31 01:40:00 -0700,0
2019-08-31 01:45:00 -0700,0
2019-08-31 01:50:00 -0700,0
2019-08-31 01:55:00 -0700,0
2019-08-31 02:00:00 -0700,0
2019-08-31 02:05:00 -0700,0
2019-08-31 02:10:00 -0700,0
2019-08-31 02:15:00 -0700,0
2019-08-31 02:20:00 -0700,0
2019-08-31 02:25:00 -0700,0
2019-08-31 02:30:00 -0700,0
2019-08-31 02:35:00 -0700,0
2019-08-31 02:40:00 -0700,0
2019-08-31 02:45:00 -0700,0
2019-08-31 02:50:00 -0700,0
2019-08-31 02:55:00 -0700,0
2019-08-31 03:00:00 -0700,0
2019-08-31 03:05:00 -0700,0
2019-08-31 03:10:00 -0700,0
2019-08-31 03:15:00 -0700,0
2019-08-31 03:20:00 -0700,0
2019-08-31 03:25:00 -0700,0
2019-08-31 03:30:00 -0700,0
2019-08-31 03:35:00 -0700,0
2019-08-31 03:40:00 -0700,0
2019-08-31 03:45:00 -0700,0
2019-08-31 03:50:00 -0700,0
2019-08-31 03:55:00 -0700,0
2019-08-31 04:00:00 -0700,0
2019-08-31 04:05:00 -0700,0
2019-08-31 04:10:00 -0700,0
2019-08-31 04:15:00 -0700,0
2019-08-31 04:20:00 -0700,0
2019-08-31 04:25:00 -0700,0
2019-08-31 04:30:00 -0700,0
2019-08-31 04:35:00 -0700,0
2019-08-31 04:40:00 -0700,0
2019-08-31 04:45:00 -0700,0
2019-08-31 04:50:00 -0700,0
2019-08-31 04:55:00 -0700,0
2019-08-31 05:00:00 -0700,0
2019-08-31 05:05:00 -0700,0
2019-08-31 05:10:00 -0700,0
2019-08-31 05:15:00 -0700,0
2019-08-31 05:20:00 -0700,0
2019-08-31 05:25:00 -0700,0
2019-08-31 05:30:00 -0700,0
2019-08-31 05:35:00 -0700,0
2019-08-31 05:40:00 -0700,0
2019-08-31 05:45:00 -0700,0
2019-08-31 05:50:00 -0700,0
2019-08-31 05:55:00 -0700,0
2019-08-31 06:00:00 -0700,0
2019-08-31 06:05:00 -0700,0
2019-08-31 06:10:00 -0700,0
2019-08-31 06:15:00 -0700,0
2019-08-31 06:20:00 -0700,0
2019-08-31 06:25:00 -0700,0
2019-08-31 06:30:00 -0700,0
2019-08-31 06:35:00 -0700,0
2019-08-31 06:40:00 -0700,0
2019-08-31 06:45:00 -0700,1
2019-08-31 06:50:00 -0700,13
2019-08-31 06:55:00 -0700,21
2019-08-31 07:00:00 -0700,21
2019-08-31 07:05:00 -0700,21
2019-08-31 07:10:00 -0700,21
2019-08-31 07:15:00 -0700,21
2019-08-31 07:20:00 -0700,63
2019-08-31 07:25:00 -0700,77
2019-08-31 07:30:00 -0700,77
2019-08-31 07:35:00 -0700,143
2019-08-31 07:40:00 -0700,166
2019-08-31 07:45:00 -0700,166
2019-08-31 07:50:00 -0700,129
2019-08-31 07:55:00 -0700,137
2019-08-31 08:00:00 -0700,137
2019-08-31 08:05:00 -0700,193
2019-08-31 08:10:00 -0700,223
2019-08-31 08:15:00 -0700,223
2019-08-31 08:20:00 -0700,204
2019-08-31 08:25:00 -0700,224
2019-08-31 08:30:00 -0700,224
2019-08-31 08:35:00 -0700,184
2019-08-31 08:40:00 -0700,198
2019-08-31 08:45:00 -0700,198
2019-08-31 08:50:00 -0700,200
2019-08-31 08:55:00 -0700,222
2019-08-31 09:00:00 -0700,222
2019-08-31 09:05:00 -0700,189
2019-08-31 09:10:00 -0700,202
2019-08-31 09:15:00 -0700,202
2019-08-31 09:20:00 -0700,276
2019-08-31 09:25:00 -0700,324
2019-08-31 09:30:00 -0700,324
2019-08-31 09:35:00 -0700,297
2019-08-31 09:40:00 -0700,328
2019-08-31 09:45:00 -0700,328
2019-08-31 09:50:00 -0700,276
2019-08-31 09:55:00 -0700,294
2019-08-31 10:00:00 -0700,294
2019-08-31 10:05:00 -0700,233
2019-08-31 10:10:00 -0700,245
2019-08-31 10:15:00 -0700,245
2019-08-31 10:20:00 -0700,204
2019-08-31 10:25:00 -0700,214
2019-08-31 10:30:00 -0700,214
2019-08-31 10:35:00 -0700,245
2019-08-31 10:40:00 -0700,280
2019-08-31 10:45:00 -0700,280
2019-08-31 10:50:00 -0700,349
2019-08-31 10:55:00 -0700,406
2019-08-31 11:00:00 -0700,406
2019-08-31 11:05:00 -0700,479
2019-08-31 11:10:00 -0700,547
2019-08-31 11:15:00 -0700,547
2019-08-31 11:20:00 -0700,667
2019-08-31 11:25:00 -0700,755
2019-08-31 11:30:00 -0700,755
2019-08-31 11:35:00 -0700,842
2019-08-31 11:40:00 -0700,929
2019-08-31 11:45:00 -0700,929
2019-08-31 11:50:00 -0700,874
2019-08-31 11:55:00 -0700,929
2019-08-31 12:00:00 -0700,929
2019-08-31 12:05:00 -0700,975
2019-08-31 12:10:00 -0700,1077
2019-08-31 12:15:00 -0700,1077
2019-08-31 12:20:00 -0700,1110
2019-08-31 12:25:00 -0700,1204
2019-08-31 12:30:00 -0700,1204
2019-08-31 12:35:00 -0700,1038
2019-08-31 12:40:00 -0700,1078
2019-08-31 12:45:00 -0700,1078
2019-08-31 12:50:00 -0700,1001
2019-08-31 12:55:00 -0700,1066
2019-08-31 13:00:00 -0700,1066
2019-08-31 13:05:00 -0700,1087
2019-08-31 13:10:00 -0700,1194
2019-08-31 13:15:00 -0700,1194
2019-08-31 13:20:00 -0700,1129
2019-08-31 13:25:00 -0700,1216
2019-08-31 13:30:00 -0700,1216
2019-08-31 13:35:00 -0700,1161
2019-08-31 13:40:00 -0700,1256
2019-08-31 13:45:00 -0700,1256
2019-08-31 13:50:00 -0700,1218
2019-08-31 13:55:00 -0700,1336
2019-08-31 14:00:00 -0700,1336
2019-08-31 14:05:00 -0700,1419
2019-08-31 14:10:00 -0700,1610
2019-08-31 14:15:00 -0700,1610
2019-08-31 14:20:00 -0700,1699
2019-08-31 14:25:00 -0700,1879
2019-08-31 14:30:00 -0700,1879
2019-08-31 14:35:00 -0700,1777
2019-08-31 14:40:00 -0700,1889
2019-08-31 14:45:00 -0700,1889
2019-08-31 14:50:00 -0700,1732
2019-08-31 14:55:00 -0700,1824
2019-08-31 15:00:00 -0700,1824
2019-08-31 15:05:00 -0700,1716
2019-08-31 15:10:00 -0700,1840
2019-08-31 15:15:00 -0700,1840
2019-08-31 15:20:00 -0700,1697
2019-08-31 15:25:00 -0700,1784
2019-08-31 15:30:00 -0700,1784
2019-08-31 15:35:00 -0700,1624
2019-08-31 15:40:00 -0700,1687
2019-08-31 15:45:00 -0700,1687
2019-08-31 15:50:00 -0700,1477
2019-08-31 15:55:00 -0700,1614
2019-08-31 16:00:00 -0700,1614
2019-08-31 16:05:00 -0700,1372
2019-08-31 16:10:00 -0700,1512
2019-08-31 16:15:00 -0700,1512
2019-08-31 16:20:00 -0700,1276
2019-08-31 16:25:00 -0700,1385
2019-08-31 16:30:00 -0700,1385
2019-08-31 16:35:00 -0700,1159
2019-08-31 16:40:00 -0700,1256
2019-08-31 16:45:00 -0700,1256
2019-08-31 16:50:00 -0700,1030
2019-08-31 16:55:00 -0700,1108
2019-08-31 17:00:00 -0700,1108
2019-08-31 17:05:00 -0700,897
2019-08-31 17:10:00 -0700,956
2019-08-31 17:15:00 -0700,956
2019-08-31 17:20:00 -0700,764
2019-08-31 17:25:00 -0700,801
2019-08-31 17:30:00 -0700,801
2019-08-31 17:35:00 -0700,623
2019-08-31 17:40:00 -0700,642
2019-08-31 17:45:00 -0700,642
2019-08-31 17:50:00 -0700,401
2019-08-31 17:55:00 -0700,330
2019-08-31 18:00:00 -0700,330
2019-08-31 18:05:00 -0700,170
2019-08-31 18:10:00 -0700,106
2019-08-31 18:15:00 -0700,106
2019-08-31 18:20:00 -0700,62
2019-08-31 18:25:00 -0700,47
2019-08-31 18:30:00 -0700,47
2019-08-31 18:35:00 -0700,33
2019-08-31 18:40:00 -0700,30
2019-08-31 18:45:00 -0700,30
2019-08-31 18:50:00 -0700,23
2019-08-31 18:55:00 -0700,23
2019-08-31 19:00:00 -0700,23
2019-08-31 19:05:00 -0700,16
2019-08-31 19:10:00 -0700,15
2019-08-31 19:15:00 -0700,15
2019-08-31 19:20:00 -0700,8
2019-08-31 19:25:00 -0700,5
2019-08-31 19:30:00 -0700,5
2019-08-31 19:35:00 -0700,2
2019-08-31 19:40:00 -0700,0
2019-08-31 19:45:00 -0700,0
2019-08-31 19:50:00 -0700,0
2019-08-31 19:55:00 -0700,0
2019-08-31 20:00:00 -0700,0
2019-08-31 20:05:00 -0700,0
2019-08-31 20:10:00 -0700,0
2019-08-31 20:15:00 -0700,0
2019-08-31 20:20:00 -0700,0
2019-08-31 20:25:00 -0700,0
2019-08-31 20:30:00 -0700,0
2019-08-31 20:35:00 -0700,0
2019-08-31 20:40:00 -0700,0
2019-08-31 20:45:00 -0700,0
2019-08-31 20:50:00 -0700,0
2019-08-31 20:55:00 -0700,0
2019-08-31 21:00:00 -0700,0
2019-08-31 21:05:00 -0700,0
2019-08-31 21:10:00 -0700,0
2019-08-31 21:15:00 -0700,0
2019-08-31 21:20:00 -0700,0
2019-08-31 21:25:00 -0700,0
2019-08-31 21:30:00 -0700,0
2019-08-31 21:35:00 -0700,0
2019-08-31 21:40:00 -0700,0
2019-08-31 21:45:00 -0700,0
2019-08-31 21:50:00 -0700,0
2019-08-31 21:55:00 -0700,0
2019-08-31 22:00:00 -0700,0
2019-08-31 22:05:00 -0700,0
2019-08-31 22:10:00 -0700,0
2019-08-31 22:15:00 -0700,0
2019-08-31 22:20:00 -0700,0
2019-08-31 22:25:00 -0700,0
2019-08-31 22:30:00 -0700,0
2019-08-31 22:35:00 -0700,0
2019-08-31 22:40:00 -0700,0
2019-08-31 22:45:00 -0700,0
2019-08-31 22:50:00 -0700,0
2019-08-31 22:55:00 -0700,0
2019-08-31 23:00:00 -0700,0
2019-08-31 23:05:00 -0700,0
2019-08-31 23:10:00 -0700,0
2019-08-31 23:15:00 -0700,0
2019-08-31 23:20:00 -0700,0
2019-08-31 23:25:00 -0700,0
2019-08-31 23:30:00 -0700,0
2019-08-31 23:35:00 -0700,0
2019-08-31 23:40:00 -0700,0
2019-08-31 23:45:00 -0700,0
2019-08-31 23:50:00 -0700,0
2019-08-31 23:55:00 -0700,0
2019-09-01 00:00:00 -0700,0
